weather_id,date_time,city,season,temperature_c,humidity,rain_mm,weather_condition,wind_speed_kmh,visibility_m,air_pressure_hpa
6811.0,2024-05-30 20:00,London,Spring,76.42839145244896,70.0,0.0,Clear,14.86,11569,996.84
6812.0,30/05/2024 10PM,,Spring,14.42,63.0,0.0,Clear,182.00648351642081,11580,1004.95
6813.0,2024-05-31 00:00,London,Spring,-54.81606005738686,56.0,0.0,Clear,8.48,120011.25260471334,1026.9
6814.0,31/05/2024 02AM,London,Spring,9.07,34.0,0.0,Clear,41.73,9558,1109.7213111731376
6815.0,2024-05-31T04:00Z,London,Spring,11.17,49.0,0.0,Clear,21.77,10229,1000.59
6816.0,,,Winter,11.09,42.0,0.0,,59.42,10198,1005.42
6817.0,2024-05-31T08:00Z,London,Spring,,-14.092321801293785,0.0,Clear,78.79,8307,1001.72
6818.0,31/05/2024 10AM,London,Spring,11.16,150.28773979132967,0.0,Clear,72.23,,1026.62
6819.0,2024-05-31T12:00Z,London,,,164.27838068657292,0.0,Clear,63.89,8279,892.8687842264701
6820.0,31/05/2024 02PM,London,,,-12.116600263714083,0.0,,4.38,11487,1118.1767369525182
6821.0,,London,Winter,5.81,,216.05173321033058,,,8625,1029.22
6822.0,31/05/2024 06PM,,Spring,18.86,64.0,14.55,Rain,48.35,6190,1005.28
6823.0,2024-05-31 20:00,London,Spring,8.63,71.0,0.0,Clear,39.24,9912,1000.38
6824.0,31/05/2024 10PM,London,Spring,7.95,31.0,0.0,Clear,65.64,49988.484082092626,1016.8
6825.0,01/06/2024 12AM,London,,24.62,57.0,94.290728570328,Storm,56.98,8513,980.46
6826.0,2024-06-01T02:00Z,London,Summer,30.19,20.0,0.0,Clear,8.56,11551,983.11
6827.0,2024-06-01T04:00Z,London,Summer,27.96,32.0,0.0,Clear,14.39,8877,
6828.0,2024-06-01T06:00Z,London,Summer,19.0,63.0,91.56097019205401,Storm,74.35,10147,969.53
6829.0,2024-06-01 08:00,London,Summer,-32.130867112640786,59.0,0.0,,31.94,8812,1005.88
6830.0,2024-06-01T10:00Z,London,Summer,34.65,167.10799229892896,211.46329796048164,Rain,178.45970243924498,2134,968.19
6831.0,2024-06-01 12:00,,,16.12,-33.84397607191614,0.0,Clear,22.96,8658,1025.23
6832.0,2024-06-01 14:00,London,Summer,23.62,36.0,0.0,,28.44,11626,1014.1
6833.0,2024-06-01T16:00Z,London,,10.67,84.0,,Clear,10.21,,1009.93
6834.0,01/06/2024 06PM,London,Winter,1.87,60.0,4.23,Fog,66.71,9299,1025.44
6835.0,,London,Winter,-4.71,62.0,0.0,,14.99,,1009.41
6836.0,2024-06-01 22:00,London,Summer,20.35,60.0,10.08,Clear,54.66,11347,1029.8
6837.0,2024-06-02 00:00,,Summer,32.07,-21.560441577431604,,Clear,13.34,,876.772101567926
6838.0,02/06/2024 02AM,London,Winter,11.18,79.0,,Fog,4.66,49997.99245636851,990.8
6839.0,2024-06-02 04:00,London,Summer,14.98,23.0,0.0,Clear,7.04,11186,1007.25
6840.0,2024-06-02T06:00Z,London,Summer,25.35,,,Clear,75.26,,1008.99
6841.0,2024-06-02T08:00Z,,Summer,15.58,30.0,0.0,Clear,3.55,9511,
6842.0,,London,Winter,2.62,78.0,0.0,,4.49,11947,1028.36
6843.0,2024-06-02T12:00Z,London,Summer,18.46,33.0,0.0,Clear,357.02178855885114,10614,997.92
6844.0,2024-06-02 14:00,London,Summer,25.4,37.0,223.98135586858513,Storm,51.42,49980.823866851446,966.77
6845.0,2024-06-02T16:00Z,London,Summer,-44.1586006402525,20.0,0.0,Snow,44.49,542,991.19
6846.0,02/06/2024 06PM,London,Winter,-2.31,153.00192975611714,0.0,Clear,63.89,8694,1033.09
6847.0,,London,Spring,73.79457409998345,55.0,0.0,,371.0703207612986,,1004.32
,02/06/2024 10PM,London,Winter,-4.06,52.0,209.65280060882648,Storm,197.9101297429649,7200,
6849.0,2024-06-03 00:00,London,,25.15,55.0,,Clear,71.78,8446,1024.58
6850.0,03/06/2024 02AM,London,Spring,11.31,63.0,0.0,,72.31,11735,1020.41
6851.0,03/06/2024 04AM,London,Spring,15.31,68.0,0.0,Clear,59.67,10601,885.2857216603137
6852.0,2024-06-03T06:00Z,London,Summer,34.45,63.0,0.0,Clear,63.3,10445,992.79
6853.0,2024-06-03T08:00Z,London,,73.11195215826994,51.0,0.0,Clear,61.79,9777,1012.64
6854.0,03/06/2024 10AM,London,,,78.0,94.9540185628112,Storm,78.65,9366,967.06
6855.0,2024-06-03T12:00Z,London,,20.85,73.0,0.0,Clear,357.75704791637355,error,994.96
6856.0,2024-06-03T14:00Z,London,Summer,20.56,23.0,0.0,Clear,55.53,10070,1106.1648015198627
,,London,Winter,-2.62,61.0,,Clear,6.3,8132,1012.5
6858.0,03/06/2024 06PM,London,Spring,6.32,,19.72,Clear,46.96,,997.86
6859.0,2024-06-03 20:00,London,Summer,15.22,152.19079375513294,0.0,Clear,49.07,,1023.84
6860.0,2024-06-03T22:00Z,London,Summer,24.6,42.0,0.0,Clear,60.55,9550,1014.04
6861.0,,London,Winter,8.11,89.0,62.7,,366.1777893113329,8389,999.57
6862.0,2024-06-04 02:00,London,Summer,13.35,67.0,0.0,Clear,45.91,11165,1007.1
,2024-06-04T04:00Z,London,Summer,,48.0,,,11.25,11874,994.91
6864.0,2024-06-04 06:00,,Summer,21.51,42.0,0.0,Clear,55.36,10724,1007.16
6865.0,04/06/2024 08AM,London,Spring,-51.745704189335484,43.0,0.0,Clear,51.12,8665,1005.53
6866.0,04/06/2024 10AM,London,,10.21,37.0,0.0,Clear,48.88,9813,882.48868131409
6867.0,2024-06-04 12:00,London,Summer,13.2,54.0,0.0,Clear,367.4341635040331,11314,1011.75
6868.0,04/06/2024 02PM,London,,21.18,58.0,0.0,Clear,22.82,10393,1003.94
6869.0,Unknown,London,Winter,-36.88582184278749,40.0,0.0,Clear,14.15,9121,1013.82
6870.0,2024-06-04T18:00Z,London,Summer,,20.0,0.0,Clear,10.9,10337,999.91
6871.0,04/06/2024 08PM,London,Spring,17.61,71.0,7.74,,30.38,error,1016.99
6872.0,2024-06-04T22:00Z,London,Summer,11.14,65.0,0.0,Clear,,11411,999.92
6873.0,2024-06-05 00:00,London,Summer,20.65,37.0,0.0,Clear,43.28,9278,1024.42
,2024-06-05T02:00Z,London,Summer,,57.0,,Fog,,11697,1015.02
6875.0,05/06/2024 04AM,London,Spring,18.96,45.0,0.0,Clear,,11515,1023.76
,2024-06-05T06:00Z,London,Summer,28.13,41.0,0.0,Clear,9.6,,1011.87
6877.0,2024-06-05 08:00,London,Summer,13.97,56.0,0.0,Clear,9.64,11517,1013.92
6878.0,2024-06-05T10:00Z,London,Summer,25.06,,,Clear,,8884,898.9863745418045
6879.0,2024-06-05T12:00Z,London,,10.41,156.9522287734932,90.59617731270319,Storm,75.17,6657,969.1
6880.0,2024-06-05 14:00,London,Summer,22.75,46.0,0.0,Clear,50.42,10568,993.24
6881.0,2024-06-05 16:00,London,Summer,16.24,,14.81,Rain,33.49,3179,891.4613321316954
6882.0,05/06/2024 06PM,London,Spring,8.85,58.0,0.0,,,11399,
6883.0,2024-06-05T20:00Z,,Summer,33.09,42.0,0.0,Clear,59.23,120009.75935920012,994.26
6884.0,2024-06-05 22:00,London,Summer,,,19.96,Clear,,,994.12
,2024-06-06 00:00,London,Summer,15.72,25.0,0.0,Clear,40.39,49994.85461344197,1023.0
6886.0,2024-06-06T02:00Z,London,Summer,29.37,-12.061717271047982,0.0,Clear,37.68,11785,1004.89
6887.0,06/06/2024 04AM,,Summer,31.01,41.0,0.0,Clear,18.94,8614,1003.48
6888.0,2024-06-06T06:00Z,London,Summer,,68.0,,Clear,6.69,9377,895.1298517647053
6889.0,2024-06-06T08:00Z,London,,19.54,95.0,0.0,Clear,34.96,8616,1023.33
6890.0,2024-06-06T10:00Z,London,Summer,13.05,44.0,0.0,Clear,0.47,8528,993.66
6891.0,2024-06-06T12:00Z,London,,17.98,,6.33,Fog,0.7,7650,995.03
6892.0,2024-06-06T14:00Z,London,Summer,60.77207385669482,,,Fog,71.88,611,998.89
6893.0,2024-06-06T16:00Z,London,Summer,10.2,39.0,,Fog,58.01,3887,1012.17
6894.0,06/06/2024 06PM,London,Summer,21.34,24.0,0.0,Clear,43.53,8874,1000.84
6895.0,2024-06-06T20:00Z,London,Summer,26.62,67.0,4.67,Clear,46.91,8263,993.41
6896.0,2024-06-06 22:00,London,Summer,28.33,67.0,5.69,Clear,186.71492327775806,8246,1115.2967383572516
6897.0,07/06/2024 12AM,London,Summer,15.3,68.0,0.0,Clear,355.26918058904886,9812,1011.29
6898.0,2024-06-07 02:00,,Summer,13.33,69.0,14.09,Rain,57.24,3970,1026.32
,07/06/2024 04AM,London,Summer,16.54,153.4948310020185,0.0,Clear,44.79,9465,1012.15
6900.0,2024-06-07 06:00,London,,21.52,83.0,220.43531028175545,Storm,108.23,10450,982.6
6901.0,2024-06-07 08:00,London,Summer,15.43,27.0,0.0,Clear,31.11,10599,
6902.0,2024-06-07T10:00Z,London,Summer,33.81,21.0,0.0,Clear,64.84,11188,
6903.0,,,Spring,5.81,62.0,14.33,Rain,58.47,4276,994.1
6904.0,2024-06-07 14:00,London,Summer,33.71,47.0,0.0,Clear,12.95,8184,
6905.0,07/06/2024 04PM,London,Summer,25.05,,5.25,Fog,1.98,,994.19
6906.0,2024-06-07T18:00Z,,Summer,,64.0,0.0,Clear,,10271,1002.33
6907.0,2024-06-07T20:00Z,London,Summer,24.91,61.0,0.0,Clear,75.57,8419,1007.78
,07/06/2024 10PM,London,Summer,,65.0,0.0,Clear,185.75693564902127,8671,1000.92
6909.0,2024-06-08 00:00,London,Summer,23.92,37.0,,Clear,182.63760385427912,9283,993.86
6910.0,2024-06-08 02:00,London,Summer,18.05,,,Clear,51.5,10842,997.14
6911.0,2024-06-08T04:00Z,London,Summer,17.31,,15.5,Rain,18.84,4360,1007.04
6912.0,2024-06-08 06:00,London,Summer,27.21,40.0,0.0,Clear,22.28,9719,1012.09
,2024-06-08T08:00Z,London,Summer,-46.84323380106214,51.0,,Clear,61.62,,1027.28
6914.0,2024-06-08T10:00Z,London,Summer,,29.0,0.0,Clear,49.87,11355,996.98
,,London,Autumn,15.32,164.60268826190207,0.0,Clear,54.86,9233,1005.81
6916.0,2024-06-08T14:00Z,London,Summer,32.9,48.0,0.0,Clear,62.33,9829,1008.58
6917.0,08/06/2024 04PM,London,Summer,14.13,63.0,4.54,Clear,62.66,,1016.35
,2024-06-08 18:00,London,Summer,19.55,42.0,,Fog,18.75,49993.08417456788,1013.68
6919.0,2024-06-08T20:00Z,London,Summer,12.62,67.0,0.0,Clear,12.38,9446,995.31
6920.0,08/06/2024 10PM,London,,25.53,28.0,0.0,Clear,69.8,9714,1001.88
,2024-06-09T00:00Z,London,Summer,19.96,,0.36,Clear,364.00148481398884,10184,1021.18
6922.0,,London,Spring,66.73682153332923,45.0,0.0,Clear,55.55,10567,1001.82
6923.0,09/06/2024 04AM,London,Autumn,17.84,172.67996436393622,0.0,Clear,179.4629812298768,9884,1026.31
6924.0,09/06/2024 06AM,London,Autumn,14.35,84.0,0.0,,181.5680814290236,8717,999.14
,2024-06-09T08:00Z,London,Summer,10.41,31.0,0.0,Clear,76.22,11648,1024.61
6926.0,2024-06-09 10:00,London,Summer,20.98,28.0,0.0,Clear,2.13,11762,1007.61
6927.0,2024-06-09T12:00Z,,Summer,29.53,47.0,0.0,Clear,7.47,8079,1013.88
6928.0,2024-06-09 14:00,London,Summer,23.51,53.0,0.0,Clear,46.95,,1010.61
6929.0,09/06/2024 04PM,London,Autumn,10.3,68.0,0.0,Clear,66.91,10985,993.03
6930.0,2024-06-09T18:00Z,,Summer,10.14,50.0,0.0,Clear,65.78,11677,991.19
6931.0,2024-06-09T20:00Z,London,Summer,12.06,40.0,0.0,Clear,6.0,10905,994.09
6932.0,09/06/2024 10PM,London,Autumn,8.67,82.0,21.74,Rain,3.73,4944,
6933.0,,London,Spring,-32.83659978014855,46.0,0.0,Clear,,49987.71879109027,1039.68
6934.0,,London,Autumn,20.08,87.0,96.61400097880403,Rain,49.38,10895,1023.92
6935.0,10/06/2024 04AM,,Autumn,20.58,161.32332507084504,27.6,Rain,49.5,,980.61
6936.0,2024-06-10 06:00,London,Summer,13.41,51.0,,Fog,2.03,1158,
6937.0,2024-06-10T08:00Z,,Summer,20.04,57.0,219.33180565015675,Rain,15.15,1272,993.71
6938.0,2024-06-10 10:00,London,,20.2,29.0,0.0,Clear,14.36,10479,1010.23
6939.0,2024-06-10T12:00Z,London,Summer,20.48,173.9411044401682,0.0,Clear,374.8529086837287,9889,894.2474284465844
6940.0,2024-06-10 14:00,London,Summer,31.55,34.0,0.0,Clear,5.67,49991.06095774924,1019.41
6941.0,2024-06-10 16:00,London,Summer,,55.0,0.0,Clear,22.21,10810,1021.16
6942.0,2024-06-10T18:00Z,London,Summer,15.62,35.0,0.0,Clear,13.17,8032,1007.19
6943.0,2024-06-10 20:00,London,,,22.0,0.0,,44.86,9051,1018.17
6944.0,10/06/2024 10PM,London,Autumn,19.65,60.0,12.38,Rain,26.22,656,977.51
6945.0,,London,Autumn,5.89,,4.42,Fog,38.99,2081,1024.27
6946.0,11/06/2024 02AM,London,Autumn,21.79,72.0,11.26,Clear,73.51,11596,1007.81
6947.0,11/06/2024 04AM,London,Autumn,23.43,54.0,0.0,,73.95,8783,
6948.0,,,Summer,19.02,36.0,90.99738351277941,Storm,,,972.9
6949.0,11/06/2024 08AM,London,Autumn,8.51,77.0,0.0,Clear,51.47,120009.56880571281,1019.28
6950.0,2024-06-11 10:00,London,,11.4,38.0,0.0,Clear,58.3,11630,1008.48
6951.0,2024-06-11T12:00Z,London,,28.47,51.0,0.0,Clear,24.56,11123,1003.49
6952.0,2024-06-11T14:00Z,London,Summer,,46.0,0.0,Clear,4.5,49979.13627197252,1009.8
6953.0,11/06/2024 04PM,London,,,94.0,,Fog,32.33,2333,1007.59
,11/06/2024 06PM,London,Autumn,,88.0,38.55,Rain,,8715,1007.8
6955.0,11/06/2024 08PM,London,Autumn,17.46,68.0,0.0,Clear,5.44,10995,1026.52
6956.0,11/06/2024 10PM,London,Autumn,15.19,72.0,0.0,Clear,5.43,8897,1018.5
6957.0,2024-06-12T00:00Z,London,Summer,26.06,56.0,0.0,Clear,1.69,11808,
6958.0,2024-06-12 02:00,London,Summer,28.88,25.0,93.34967238880627,Storm,103.96,826,956.48
6959.0,12/06/2024 04AM,London,,7.97,71.0,0.0,Clear,367.31099656429046,10892,1017.88
6960.0,2024-06-12 06:00,London,Summer,10.89,52.0,0.0,Clear,76.41,,992.3
6961.0,2024-06-12 08:00,London,Summer,,24.0,0.0,,25.56,10241,995.95
6962.0,12/06/2024 10AM,London,Winter,8.03,57.0,0.0,Clear,8.77,10580,
,2024-06-12T12:00Z,London,Summer,29.47,48.0,0.0,Clear,,9816,1017.44
6964.0,2024-06-12 14:00,London,Summer,14.8,36.0,0.0,Clear,32.45,,998.34
6965.0,2024-06-12T16:00Z,London,Summer,31.88,31.0,0.0,Clear,68.26,10130,1018.49
6966.0,2024-06-12 18:00,,Summer,34.34,61.0,8.25,Fog,27.16,2494,1015.53
6967.0,2024-06-12T20:00Z,London,Summer,17.03,32.0,0.0,Clear,73.55,8222,1019.1
6968.0,2024-06-12 22:00,London,Summer,19.38,24.0,0.0,Clear,67.17,9291,996.46
6969.0,2024-06-13 00:00,London,,19.42,70.0,5.19,,20.77,,1004.25
6970.0,13/06/2024 02AM,London,Summer,20.72,45.0,0.0,Clear,64.22,9876,994.05
6971.0,2024-06-13 04:00,London,Summer,20.55,54.0,0.0,Clear,,9832,
6972.0,2024-06-13 06:00,London,Summer,12.44,44.0,0.0,Clear,13.2,8916,1020.14
6973.0,,London,Autumn,15.29,66.0,0.0,Clear,177.4282392866768,8469,1005.76
6974.0,,London,Winter,9.4,41.0,0.0,Clear,46.86,10592,1023.86
,13/06/2024 12PM,London,Summer,12.05,63.0,0.0,Clear,,9855,993.49
6976.0,2024-06-13 14:00,London,,22.73,89.0,0.0,Clear,72.09,49988.840185000525,1023.63
6977.0,13/06/2024 04PM,London,Summer,18.05,44.0,0.0,Clear,67.88,9631,1011.51
6978.0,2024-06-13 18:00,London,,,97.0,0.0,Clear,26.73,49998.84318522856,1025.37
6979.0,2024-06-13T20:00Z,London,Summer,19.34,,8.61,Fog,78.72,4560,1012.16
6980.0,2024-06-13T22:00Z,London,Summer,29.16,22.0,214.07861247817894,Rain,43.34,11600,1034.74
6981.0,2024-06-14T00:00Z,London,,2.18,-24.918773661754937,0.0,Clear,30.23,11085,1018.24
6982.0,2024-06-14 02:00,London,Summer,11.45,-16.260951054871292,0.0,,51.41,10041,993.7
6983.0,2024-06-14T04:00Z,London,Summer,21.78,25.0,0.0,Clear,175.36216969493594,,1012.09
6984.0,2024-06-14 06:00,London,,6.78,72.0,0.0,Clear,,N/A,1023.22
6985.0,2024-06-14T08:00Z,London,Summer,33.55,24.0,0.0,Clear,57.6,8047,1004.09
6986.0,,London,Autumn,16.59,93.0,,Clear,44.76,9969,1021.9
6987.0,2024-06-14T12:00Z,,Summer,10.87,37.0,0.0,Clear,20.03,,1009.84
6988.0,2024-06-14 14:00,London,Summer,12.04,,5.84,Clear,,11543,1109.7510844847839
6989.0,2024-06-14T16:00Z,London,Summer,33.65,70.0,0.0,Clear,50.7,,986.81
,2024-06-14 18:00,London,Summer,11.58,29.0,,,38.3,8486,
6991.0,2024-06-14 20:00,London,Summer,,39.0,0.0,Clear,73.32,9158,1025.59
6992.0,2024-06-14 22:00,London,Summer,23.06,34.0,0.0,Clear,5.91,N/A,1011.71
6993.0,,London,Summer,11.33,53.0,,Clear,24.93,9246,1020.09
6994.0,15/06/2024 02AM,London,Summer,25.65,155.424750950265,0.0,Clear,6.51,8967,1007.19
,2024-06-15T04:00Z,London,Summer,11.58,36.0,0.0,Clear,79.15,11035,1006.12
6996.0,2024-06-15T06:00Z,London,Summer,23.6,63.0,223.89004878289947,,15.11,9780,994.57
6997.0,,London,Autumn,21.03,56.0,0.0,Clear,74.26,10313,1004.72
6998.0,15/06/2024 10AM,London,Summer,18.18,54.0,0.0,Clear,,10350,1003.36
6999.0,2024-06-15T12:00Z,London,Summer,10.32,43.0,0.0,Clear,73.22,8155,1007.35
,,London,Spring,15.64,71.0,0.0,Clear,68.09,,1029.0
7001.0,2024-06-15T16:00Z,London,Summer,10.28,55.0,0.0,Clear,31.13,10017,
7002.0,2024-06-15T18:00Z,London,Summer,,61.0,0.0,Clear,5.75,11028,1027.56
7003.0,15/06/2024 08PM,London,,15.44,87.0,216.32357557960717,Storm,56.77,3811,971.82
7004.0,2024-06-15 22:00,London,Summer,14.99,28.0,0.0,Clear,77.36,10251,1004.67
7005.0,2024-06-16 00:00,London,Summer,28.02,,4.71,Fog,50.86,10037,1027.79
7006.0,2024-06-16 02:00,London,,-44.772281405528055,64.0,0.0,Clear,60.39,10250,1034.19
7007.0,2024-06-16T04:00Z,London,Summer,13.38,32.0,0.0,Clear,8.41,11455,1007.91
7008.0,2024-06-16T06:00Z,London,Summer,19.29,34.0,0.0,Clear,29.9,,992.4
7009.0,2024-06-16 08:00,,Summer,33.08,-17.80015376959034,0.0,Clear,48.26,,1016.46
7010.0,2024-06-16T10:00Z,London,Summer,33.64,37.0,0.0,Clear,64.69,11038,1012.11
7011.0,2024-06-16T12:00Z,London,Summer,,44.0,0.0,Clear,51.94,49986.97859043945,1020.72
7012.0,2024-06-16T14:00Z,London,Summer,12.53,29.0,0.0,,364.7376916428364,10902,
7013.0,16/06/2024 04PM,London,Summer,14.63,55.0,0.0,Clear,45.89,8479,1017.42
,2024-06-16T18:00Z,London,Summer,10.92,36.0,0.0,Clear,51.8,9589,1026.31
7015.0,2024-06-16 20:00,London,Summer,32.05,47.0,0.0,Clear,18.42,8075,994.71
7016.0,2024-06-16 22:00,London,Summer,12.44,70.0,0.0,,39.78,10975,994.94
7017.0,2024-06-17 00:00,London,,26.71,42.0,,Fog,37.84,9453,1001.95
,2024-06-17T02:00Z,London,Summer,25.57,,8.1,Fog,70.54,1452,1108.0484686978098
7019.0,17/06/2024 04AM,London,Summer,24.68,36.0,0.0,Clear,192.87094941632824,49986.77528285792,875.3431411506406
7020.0,2024-06-17 06:00,London,Summer,16.21,58.0,0.0,Clear,14.88,8094,1022.52
7021.0,17/06/2024 08AM,London,Summer,18.23,44.0,0.0,Clear,371.8759710298394,10522,1028.91
7022.0,17/06/2024 10AM,,Summer,20.13,52.0,0.0,Clear,47.98,10356,1012.08
,2024-06-17 12:00,London,Summer,15.59,167.75547909224915,0.0,Clear,8.04,10530,1028.47
7024.0,2024-06-17T14:00Z,London,Summer,16.29,,11.37,Clear,197.61913662597544,8793,1020.99
7025.0,2024-06-17 16:00,London,Summer,29.14,171.7714869758174,0.0,Clear,15.2,10521,891.1190463756512
7026.0,2024-06-17T18:00Z,London,Summer,16.26,49.0,0.0,Clear,46.5,11319,994.57
7027.0,17/06/2024 08PM,London,Summer,16.77,33.0,0.0,Clear,9.35,120016.6998855648,
7028.0,2024-06-17 22:00,London,Summer,,34.0,0.0,Clear,17.33,N/A,1006.41
7029.0,2024-06-18 00:00,London,Summer,34.9,54.0,0.0,Clear,51.63,10989,997.65
7030.0,2024-06-18 02:00,London,,29.63,64.0,218.9917050918699,Storm,71.51,7793,963.15
7031.0,18/06/2024 04AM,London,Summer,27.22,22.0,0.0,Clear,41.14,10844,992.01
7032.0,2024-06-18T06:00Z,London,Summer,30.82,37.0,0.0,Clear,2.8,10783,
7033.0,18/06/2024 08AM,London,Summer,32.4,21.0,0.0,Clear,187.3296058882532,9259,1017.46
7034.0,2024-06-18 10:00,,Summer,28.93,61.0,81.88168782318576,Storm,142.01,11082,
7035.0,2099-13-40 25:61,London,Autumn,16.61,89.0,31.25,Rain,69.22,49975.512513351176,991.94
7036.0,2024-06-18 14:00,,Summer,-54.60403959243337,30.0,0.0,Clear,31.95,10746,1030.55
7037.0,18/06/2024 04PM,London,Summer,,53.0,209.5101295249587,Storm,38.11,7393,967.58
,18/06/2024 06PM,London,Summer,30.86,39.0,0.0,Clear,19.93,10930,983.47
7039.0,2024-06-18T20:00Z,London,Summer,10.5,29.0,0.0,Clear,32.53,11712,1013.32
7040.0,2024-06-18 22:00,,Summer,11.18,25.0,0.0,Clear,23.79,9705,992.81
7041.0,19/06/2024 12AM,London,Summer,19.84,42.0,0.0,Clear,42.31,10956,1008.9
7042.0,2024-06-19 02:00,London,Summer,27.3,51.0,0.0,Clear,40.37,10924,1012.15
7043.0,,London,Summer,10.93,49.0,0.0,,34.03,10134,878.9929049603461
7044.0,2024-06-19T06:00Z,London,Summer,27.46,-26.59283800742855,0.0,Clear,40.09,8031,
7045.0,2024-06-19 08:00,London,,11.14,46.0,0.0,Clear,16.13,8277,1002.46
7046.0,2024-06-19T10:00Z,London,Summer,61.42931123777369,150.54810135302594,0.0,Clear,46.29,10620,993.48
7047.0,2024-06-19 12:00,London,Summer,23.57,22.0,0.0,Clear,68.17,9433,1013.58
7048.0,19/06/2024 02PM,London,Summer,23.81,,4.83,Fog,67.87,2906,1027.7
7049.0,2024-06-19T16:00Z,London,,23.02,29.0,0.0,Clear,29.6,11122,1008.84
7050.0,19/06/2024 06PM,London,Summer,10.43,21.0,0.0,Clear,72.2,10515,1013.39
7051.0,19/06/2024 08PM,London,Summer,24.55,32.0,0.0,Clear,44.6,11380,1013.02
7052.0,2024-06-19 22:00,London,,19.0,96.0,0.0,Clear,1.71,11207,998.62
7053.0,20/06/2024 12AM,,Summer,24.45,64.0,0.0,Clear,67.29,49999.63773128271,1015.55
7054.0,20/06/2024 02AM,London,Summer,17.08,29.0,0.0,Clear,34.66,8665,1029.61
7055.0,20/06/2024 04AM,London,Summer,14.99,31.0,,Clear,3.57,9728,1028.6
7056.0,2024-06-20 06:00,London,Summer,23.58,67.0,13.3,Rain,3.37,49984.36232106191,1013.86
7057.0,,London,Autumn,11.93,91.0,223.51217828737714,Storm,74.41,6934,994.34
7058.0,2024-06-20 10:00,London,Summer,,44.0,0.0,Clear,,9466,1023.27
7059.0,2024-06-20 12:00,London,Summer,27.12,21.0,0.0,Clear,48.18,10169,1005.86
7060.0,2024-06-20 14:00,London,Summer,27.26,39.0,0.0,Clear,,8965,1004.94
7061.0,2024-06-20 16:00,,Summer,12.56,153.75098406867818,0.0,,9.16,49983.54034733524,1005.79
7062.0,2024-06-20 18:00,,Summer,10.83,23.0,,Fog,28.09,572,990.95
7063.0,2024-06-20T20:00Z,London,Summer,34.76,31.0,0.0,Clear,2.19,8351,
,20/06/2024 10PM,London,Summer,23.79,42.0,0.0,Clear,5.95,9546,993.08
7065.0,21/06/2024 12AM,London,,14.83,86.0,,Fog,59.74,5034,1009.18
7066.0,2024-06-21T02:00Z,London,Summer,23.45,24.0,212.00305913597242,,39.13,,
7067.0,2024-06-21 04:00,London,Summer,24.47,27.0,0.0,Clear,62.56,8280,1101.9918334168124
7068.0,2024-06-21 06:00,,Summer,11.82,22.0,0.0,Clear,,11331,1007.08
7069.0,2024-06-21T08:00Z,London,Summer,16.15,24.0,0.0,Clear,68.93,10755,994.86
7070.0,,London,Summer,26.31,153.80580716457303,0.0,Clear,,10584,1013.81
7071.0,2024-06-21 12:00,London,Summer,22.49,35.0,0.0,Clear,42.95,8326,990.46
7072.0,2024-06-21T14:00Z,London,Summer,16.39,,222.09719379164238,,23.0,10589,994.64
7073.0,21/06/2024 04PM,London,Summer,,50.0,0.0,Clear,77.62,11778,992.49
7074.0,2024-06-21 18:00,London,,15.87,92.0,24.59,Clear,73.26,8283,1019.71
7075.0,2024-06-21 20:00,London,Summer,25.43,62.0,0.0,Clear,73.92,10247,1023.83
7076.0,21/06/2024 10PM,London,Summer,31.47,33.0,0.0,Clear,55.5,10120,991.99
,TBD,London,,19.43,34.0,0.0,Clear,185.70129994808198,11383,1007.15
7078.0,2024-06-22 02:00,London,Summer,30.7,47.0,0.0,Clear,2.57,11354,999.76
7079.0,22/06/2024 04AM,London,Summer,11.6,53.0,0.0,Clear,33.79,N/A,1025.98
7080.0,2024-06-22 06:00,London,Summer,,29.0,0.0,,36.78,10900,1029.08
7081.0,22/06/2024 08AM,London,Summer,18.42,61.0,8.08,Clear,67.82,N/A,993.96
7082.0,22/06/2024 10AM,,Summer,11.17,53.0,,Clear,,10058,885.4025855336695
7083.0,22/06/2024 12PM,,Summer,26.49,65.0,0.0,Clear,34.24,10904,1107.6718141850606
7084.0,2024-06-22 14:00,London,Summer,,26.0,0.0,Clear,4.54,,1000.0
7085.0,2024-06-22T16:00Z,London,Summer,21.67,-34.56809281457218,0.0,Clear,2.1,9977,
7086.0,2024-06-22 18:00,London,Summer,67.42791350278023,25.0,0.0,Clear,16.88,8610,
7087.0,22/06/2024 08PM,London,Summer,32.75,63.0,0.0,Clear,50.83,8431,1017.18
7088.0,TBD,London,Autumn,13.52,69.0,,Fog,19.86,384,889.3202972299899
,2024-06-23T00:00Z,London,Summer,32.86,22.0,0.0,Clear,48.66,11726,1012.96
7090.0,2024-06-23T02:00Z,London,,27.35,160.69537505057298,0.0,Clear,2.31,10572,1015.26
7091.0,2024-06-23 04:00,London,Summer,20.93,27.0,0.0,Clear,,10611,
7092.0,2024-06-23T06:00Z,London,,1.41,25.0,0.0,Clear,71.06,10289,993.76
7093.0,23/06/2024 08AM,London,Summer,22.73,32.0,205.62891343586548,Rain,,2632,1007.25
7094.0,2024-06-23 10:00,London,Summer,,41.0,0.0,Clear,180.61594963731133,10951,1011.44
7095.0,23/06/2024 12PM,,Summer,80.63613286317525,49.0,,Clear,33.54,11121,
